"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test external connectivity with data-integrator ha-cluster.","1208001","test_external_connectivity_with_ha_cluster","tests.integration.integration","2026-09-22","broken","2026-09-22","","test_hacluster","",""
"Test the database relation.","373402","test_database_relation","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_database","",""
"Test the certificates of the MySQL Router application.","","test_router_certificates","tests.integration.integration","","unknown","","","test_hacluster","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","255686","test_upgrade_from_edge","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_upgrade","",""
"Test connectivity when backend database is using Data integrator.","253830","test_data_integrator_connectivity","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_data_integrator","",""
"Test the lack of VIP in the MySQL Router application.","","test_router_without_vip","tests.integration.integration","","unknown","","","test_hacluster","",""
"Test the database relation.","286090","test_database_relation","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_charm","",""
"Test encryption when backend database is using TLS.","23345","test_connected_encryption","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_tls","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","180500","test_deploy_edge","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_upgrade","",""
"Tries deploying an arm64 charm on amd64 host.","75858","test_arm_charm_on_amd_host","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_architecture","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration.integration","2026-09-22","skipped","2026-09-22","","test_architecture","",""
"Test the shared-db legacy relation.","521187","test_shared_db","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_shared_db","",""
"Test encryption when backend database is using TLS.","211405","test_deploy_and_relate","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_tls","",""
"Test log rotation.","243643","test_log_rotation","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_log_rotation","",""
"Tests Ubuntu pro charm alongside the MySQL charms.","238666","test_ubuntu_pro","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_subordinate_charms","",""
"Test the expose-external config option.","339118","test_expose_external","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_expose_external","",""
"Test that exporter endpoint is functional.","508427","test_exporter_endpoint","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_exporter","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","116715","test_deploy_edge","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_upgrade_from_v2","",""
"Tests Landscape client charm alongside the MySQL charms.","1204676","test_landscape_client","tests.integration.integration","2026-09-22","broken","2026-09-22","","test_subordinate_charms","",""
"Test the failover of the ha-cluster leader.","","test_ha_cluster_failover","tests.integration.integration","","unknown","","","test_hacluster","",""
"Test a refresh failure and its rollback.","134075","test_fail_and_rollback","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_upgrade","",""
"Upgrade mysqlrouter from v2 to v3 while ensuring continuous writes incrementing.","126422","test_upgrade_from_v2","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_upgrade_from_v2","",""
"Test that exporter endpoint is functional.","611802","test_exporter_endpoint","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_exporter_with_tls","",""
"Test connectivity when backend database is using TLS.","24527","test_data_integrator_connectivity_with_tls","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_data_integrator","",""
"Test endpoints when mysql-router-k8s is related to a TLS operator.","58235","test_expose_external_with_tls","tests.integration.integration","2026-09-22","passed","2026-09-22","","test_expose_external","",""
