"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tries deploying an arm64 charm on amd64 host.","23179","test_arm_charm_on_amd_host","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_architecture","",""
"Test encryption when backend database is using TLS.","330614","test_deploy_and_relate","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_tls","",""
"Test endpoints when mysql-router-k8s is related to a TLS operator.","68451","test_expose_external_with_tls","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_expose_external","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","279299","test_upgrade_from_edge","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_upgrade","",""
"Test the certificates of the MySQL Router application.","","test_router_certificates","tests.integration.integration","","unknown","","","test_hacluster","",""
"Test the database relation.","768661","test_deploy_and_relate","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_conn_sharing","",""
"Test the database relation.","429141","test_database_relation","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_database","",""
"Test connection sharing disabled mode.","76855","test_connection_sharing_disabled","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_conn_sharing","",""
"Tests Ubuntu pro charm alongside the MySQL charms.","","test_ubuntu_pro","tests.integration.integration","","unknown","","","test_subordinate_charms","",""
"Test the database relation.","920299","test_database_relation","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_charm","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration.integration","2026-08-27","skipped","2026-08-27","","test_architecture","",""
"Test connection sharing enabled mode.","47719","test_connection_sharing_enabled","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_conn_sharing","",""
"Tests Landscape client charm alongside the MySQL charms.","","test_landscape_client","tests.integration.integration","","unknown","","","test_subordinate_charms","",""
"Test the lack of VIP in the MySQL Router application.","","test_router_without_vip","tests.integration.integration","","unknown","","","test_hacluster","",""
"Test encryption when backend database is using TLS.","41469","test_connected_encryption","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_tls","",""
"Test that exporter endpoint is functional.","378743","test_exporter_endpoint","tests.integration.integration","2026-08-27","failed","2026-08-27","","test_exporter","",""
"Test log rotation.","173928","test_log_rotation","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_log_rotation","",""
"Test the failover of the ha-cluster leader.","","test_ha_cluster_failover","tests.integration.integration","","unknown","","","test_hacluster","",""
"Test the expose-external config option.","210462","test_expose_external","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_expose_external","",""
"Test that the exporter endpoint works when related with TLS","945661","test_exporter_endpoint","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_exporter_with_tls","",""
"Test external connectivity with data-integrator ha-cluster.","","test_external_connectivity_with_ha_cluster","tests.integration.integration","","unknown","","","test_hacluster","",""
"Test connectivity when backend database is using Data integrator.","238116","test_data_integrator_connectivity","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_data_integrator","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","233179","test_deploy_edge","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_upgrade","",""
"Test a refresh failure and its rollback.","164881","test_fail_and_rollback","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_upgrade","",""
"Test connectivity when backend database is using TLS.","25113","test_data_integrator_connectivity_with_tls","tests.integration.integration","2026-08-27","passed","2026-08-27","","test_data_integrator","",""
