"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test connectivity when backend database is using TLS.","35809","test_data_integrator_connectivity_with_tls","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_data_integrator","",""
"Test encryption when backend database is using TLS.","24421","test_connected_encryption","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_tls","",""
"Test encryption when backend database is using TLS.","131106","test_deploy_and_relate","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_tls","",""
"Test external connectivity with data-integrator ha-cluster.","1052504","test_external_connectivity_with_ha_cluster","tests.integration.integration","2026-08-15","broken","2026-08-15","","test_hacluster","",""
"Upgrade mysqlrouter from v2 to v3 while ensuring continuous writes incrementing.","147154","test_upgrade_from_v2","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_upgrade_from_v2","",""
"Test connectivity when backend database is using Data integrator.","267107","test_data_integrator_connectivity","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_data_integrator","",""
"Test the shared-db legacy relation.","546021","test_shared_db","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_shared_db","",""
"Test that exporter endpoint is functional.","393147","test_exporter_endpoint","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_exporter","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration.integration","2026-08-15","skipped","2026-08-15","","test_architecture","",""
"Test the expose-external config option.","135586","test_expose_external","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_expose_external","",""
"Tries deploying an arm64 charm on amd64 host.","21725","test_arm_charm_on_amd_host","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_architecture","",""
"Test the lack of VIP in the MySQL Router application.","","test_router_without_vip","tests.integration.integration","","unknown","","","test_hacluster","",""
"Test that the exporter endpoint works when related with TLS","424716","test_exporter_endpoint","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_exporter_with_tls","",""
"Test the failover of the ha-cluster leader.","","test_ha_cluster_failover","tests.integration.integration","","unknown","","","test_hacluster","",""
"Tests Ubuntu pro charm alongside the MySQL charms.","297840","test_ubuntu_pro","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_subordinate_charms","",""
"Tests Landscape client charm alongside the MySQL charms.","263411","test_landscape_client","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_subordinate_charms","",""
"Test the database relation.","395499","test_database_relation","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_charm","",""
"Test endpoints when mysql-router-k8s is related to a TLS operator.","62421","test_expose_external_with_tls","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_expose_external","",""
"Test log rotation.","122786","test_log_rotation","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_log_rotation","",""
"Test the certificates of the MySQL Router application.","","test_router_certificates","tests.integration.integration","","unknown","","","test_hacluster","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","158030","test_deploy_edge","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_upgrade_from_v2","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","598726","test_upgrade_from_edge","tests.integration.integration","2026-08-15","failed","2026-08-15","","test_upgrade","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","168488","test_deploy_edge","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_upgrade","",""
"Test the database relation.","353903","test_database_relation","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_database","",""
"Test a refresh failure and its rollback.","189889","test_fail_and_rollback","tests.integration.integration","2026-08-15","passed","2026-08-15","","test_upgrade","",""
