"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that exporter endpoint is functional.","434358","test_exporter_endpoint","tests.integration.integration","2026-08-14","passed","2026-08-14","","test_exporter","",""
"Test encryption when backend database is using TLS.","56205","test_connected_encryption","tests.integration.integration","2026-08-14","passed","2026-08-14","","test_tls","",""
"Test encryption when backend database is using TLS.","582204","test_deploy_and_relate","tests.integration.integration","2026-08-14","passed","2026-08-14","","test_tls","",""
"Test a refresh failure and its rollback.","181660","test_fail_and_rollback","tests.integration.integration","2026-08-14","passed","2026-08-14","","test_upgrade","",""
"Test that the exporter endpoint works when related with TLS","468572","test_exporter_endpoint","tests.integration.integration","2026-08-14","failed","2026-08-14","","test_exporter_with_tls","",""
"Tests Landscape client charm alongside the MySQL charms.","","test_landscape_client","tests.integration.integration","","unknown","","","test_subordinate_charms","",""
"Upgrade mysqlrouter while ensuring continuous writes incrementing.","313832","test_upgrade_from_edge","tests.integration.integration","2026-08-14","passed","2026-08-14","","test_upgrade","",""
"Test endpoints when mysql-router-k8s is related to a TLS operator.","67700","test_expose_external_with_tls","tests.integration.integration","2026-08-14","passed","2026-08-14","","test_expose_external","",""
"Test connectivity when backend database is using TLS.","","test_data_integrator_connectivity_with_tls","tests.integration.integration","","unknown","","","test_data_integrator","",""
"Tries deploying an arm64 charm on amd64 host.","68498","test_arm_charm_on_amd_host","tests.integration.integration","2026-08-14","passed","2026-08-14","","test_architecture","",""
"Test the expose-external config option.","166760","test_expose_external","tests.integration.integration","2026-08-14","passed","2026-08-14","","test_expose_external","",""
"Tests Ubuntu pro charm alongside the MySQL charms.","","test_ubuntu_pro","tests.integration.integration","","unknown","","","test_subordinate_charms","",""
"Simple test to ensure that mysql, mysqlrouter and application charms deploy.","362586","test_deploy_edge","tests.integration.integration","2026-08-14","passed","2026-08-14","","test_upgrade","",""
"Test the failover of the ha-cluster leader.","","test_ha_cluster_failover","tests.integration.integration","","unknown","","","test_hacluster","",""
"Tries deploying an amd64 charm on arm64 host.","0","test_amd_charm_on_arm_host","tests.integration.integration","2026-08-14","skipped","2026-08-14","","test_architecture","",""
"Test the lack of VIP in the MySQL Router application.","","test_router_without_vip","tests.integration.integration","","unknown","","","test_hacluster","",""
"Test the database relation.","569460","test_deploy_and_relate","tests.integration.integration","2026-08-14","passed","2026-08-14","","test_conn_sharing","",""
"Test connection sharing enabled mode.","53996","test_connection_sharing_enabled","tests.integration.integration","2026-08-14","passed","2026-08-14","","test_conn_sharing","",""
"Test the database relation.","398159","test_database_relation","tests.integration.integration","2026-08-14","passed","2026-08-14","","test_database","",""
"Test the certificates of the MySQL Router application.","","test_router_certificates","tests.integration.integration","","unknown","","","test_hacluster","",""
"Test connectivity when backend database is using Data integrator.","","test_data_integrator_connectivity","tests.integration.integration","","unknown","","","test_data_integrator","",""
"Test the database relation.","445076","test_database_relation","tests.integration.integration","2026-08-14","passed","2026-08-14","","test_charm","",""
"Test log rotation.","253874","test_log_rotation","tests.integration.integration","2026-08-14","passed","2026-08-14","","test_log_rotation","",""
"Test external connectivity with data-integrator ha-cluster.","","test_external_connectivity_with_ha_cluster","tests.integration.integration","","unknown","","","test_hacluster","",""
"Test connection sharing disabled mode.","39506","test_connection_sharing_disabled","tests.integration.integration","2026-08-14","passed","2026-08-14","","test_conn_sharing","",""
